Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
School of Computing,Singapore Management University,CS421,Introduction to Machine Learning,1.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Singapore Management University,DSA311,Machine Learning with Applications in Economics,1.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Singapore Management University,DSA301,Time Series Data Analysis,1.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Singapore Management University,CS420,Introduction to AI,1.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Singapore Management University,IS460,Machine Learning & Applications,1.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Singapore Management University,DSA307,Big Data Analytics with Spark,1.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Singapore Management University,MGMT319,Management of Technology and Innovation,1.00,IS4100,IT Project Management,4.00,False
School of Computing,Singapore Management University,IS112,Data Management,1.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,Singapore Management University,IS215,Digital Business - Technologies and Transformation,1.00,IS3240,Digital Platform Strategy and,4.00,False
School of Computing,Singapore Management University,IS459,Big Data Architecture,1.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Singapore Management University,IS458,Cloud Management and Engineering,1.00,IS4236,Cloud Services and Infrastruct,4.00,False
School of Computing,Singapore Management University,CS104,Mathematical Foundations of Computing,1.00,CS1231,Discrete Structures,4.00,True
School of Computing,Singapore Management University,MGMT104,Corporate Entrepreneurship and Innovation,1.00,IS3251,Principles of Technology Entre,4.00,False
School of Computing,Singapore Management University,IS213,Enterprise Solution Development,1.00,IS3106,Enterprise Systems Interface D,4.00,False
School of Computing,Singapore Management University,IS459,Big Data Architecture,1.00,IS3107,Data Engineering,4.00,False
School of Computing,Singapore Management University,IS462,Virtual Reality for Business,1.00,IS4248,Digital Business and the Metav,4.00,False
School of Computing,Singapore Management University,CS425,Generative AI for Natural Language Communication,1.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Singapore Management University,COR2221,AI and Humanity,1.00,IT1244,Artificial Intelligence: Techn,4.00,True
School of Computing,Singapore Management University,CS445,Cyber Threat Intelligence,1.00,IS4238,Strategic Cybersecurity,4.00,False
School of Computing,Singapore Management University,MGMT319,Management of Technology and Innovation,1.00,IS4261,Designing AI-driven Business I,4.00,False
School of Computing,Singapore Management University,LAW486,PRIVACY AND DATA PROTECTION LAW,1.00,IS4233,Legal Aspects of Information T,4.00,False
School of Computing,Nanyang Technological University,MH1301,Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,Nanyang Technological University,CZ4011,Parallel Computing,3.00,CS3210,Parallel Computing,4.00,False
School of Computing,Nanyang Technological University,EE4414,Machine Learning Design and Application,3.00,IT3011,Introduction to Machine Learni,4.00,False
School of Computing,Nanyang Technological University,MH4500,Time Series Analysis,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Nanyang Technological University,EE4761,Computer Networking,3.00,CS3103,Computer Networks Practice,4.00,False
School of Computing,Nanyang Technological University,CZ4003,Computer Vision,2.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Nanyang Technological University,CZ4045,Natural Language Processing,2.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Nanyang Technological University,MH1812,Discrete Mathematics,2.00,CS1231,Discrete Structures,4.00,True
School of Computing,Nanyang Technological University,SC3061,Human-Computer Interaction,3.00,CS4249,Phenomena and Theories of Huma,4.00,False
School of Computing,Nanyang Technological University,SC4000,MACHINE LEARNING,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Nanyang Technological University,SC2008,Computer Networks,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Nanyang Technological University,SC4001,NEURAL NETWORK & DEEP LEARNING,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Nanyang Technological University,SC4002,NATURAL LANGUAGE PROCESSING,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Nanyang Technological University,SC2207,Introduction to Databases,3.00,CS2102,Database Systems,4.00,False
School of Computing,Nanyang Technological University,IE4791,Database Systems,3.00,CS2102,Database Systems,4.00,False
School of Computing,Nanyang Technological University,SC2001,ALGORITHM DESIGN & ANALYSIS,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Nanyang Technological University,SC3020,DATABASE SYSTEM PRINCIPLES,3.00,CS3223,Database Systems Implementatio,4.00,False
School of Computing,Nanyang Technological University,MH4510,Statistical Learning and Data Mining,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Nanyang Technological University,SC3010,Computer Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Nanyang Technological University,IE4497,Pattern Recognition and Deep Learning,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Nanyang Technological University,EE4208,Intelligent System Design,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Nanyang Technological University,SC4023,Big Data Management,3.00,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,Nanyang Technological University,DV2008,Interface Design,3.00,CS3240,Interaction Design,4.00,False
School of Computing,Nanyang Technological University,IE3017,Computer Communications,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Nanyang Technological University,MH3520,Mathematics of Deep Learning,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Nanyang Technological University,MH4311,Cryptography,3.00,CS4236,Cryptography Theory and Practi,4.00,False
School of Computing,Nanyang Technological University,CZ4052,Cloud Computing,3.00,CS5224,Cloud Computing,4.00,False
School of Computing,Nanyang Technological University,IE4476,IMAGE PROCESSING AND COMPUTER VISION,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Nanyang Technological University,MH5301,Modern Cryptography: Real-World Applications and Impact,3.00,CS4236,Cryptography Theory and Practi,4.00,False
School of Computing,Nanyang Technological University,HE3022,Econometric Modelling and Forecasting,3.00,BT2101,Econometrics Modeling for Busi,4.00,False
School of Computing,Nanyang Technological University,BM2507,MARKETING ANALYTICS,3.00,BT4211,Data-Driven Marketing,4.00,False
School of Computing,Nanyang Technological University,DM5001,Web Design,3.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,Nanyang Technological University,CZ4010,Applied Cryptography,3.00,CS4236,Cryptography Theory and Practi,4.00,False
School of Computing,Nanyang Technological University,CZ4041,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Nanyang Technological University,MH4510,Statistical Learning and Data Mining,4.00,CS3244,Machine Learning,4.00,False
School of Computing,Nanyang Technological University,CZ4031,Database System Principles,3.00,CS3223,Database Systems Implementatio,4.00,False
School of Computing,Nanyang Technological University,CZ4153,Blockchain Technology,3.00,IS4302,Blockchain and Distributed Led,4.00,False
School of Computing,Nanyang Technological University,IE4758,Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Nanyang Technological University,CE1007,Data Structures,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Nanyang Technological University,SC1007,Data Structures and Algorithms,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Nanyang Technological University,CZ4123,Big Data Management,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Nanyang Technological University,CZ4123,Big Data Management,3.00,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,Nanyang Technological University,BC3407,Programming for Business Transformation,3.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,Nanyang Technological University,CZ4041,Machine Learning,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Nanyang Technological University,CZ4067,SOFTWARE SECURITY,3.00,CS4239,Software Security,4.00,False
School of Computing,Nanyang Technological University,AB5602,LEADERSHIP IN ORGANISATIONS,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Nanyang Technological University,BU5642,LEADERSHIP IN THE 21ST CENTURY,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Nanyang Technological University,SC4020,Data Analytics and Mining,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Nanyang Technological University,SC4025,Developing Data Products,3.00,IS3107,Data Engineering,4.00,False
School of Computing,Nanyang Technological University,MH4519,Financial Econometrics,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Nanyang Technological University,HE4046,Big Data: Applications in Economic and Financial Analysis,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Nanyang Technological University,SC4025,Developing Data Products,3.00,BT4301,Business Analytics Solutions D,4.00,False
School of Computing,Nanyang Technological University,SC4000,MACHINE LEARNING,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Nanyang Technological University,BU5604,Leadership in Organisations,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Nanyang Technological University,CS0102,Making Sense of Big Data,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Nanyang Technological University,BF2221,Derivative Securities and Hedging Strategies,3.00,IS4226,Systematic Trading Strategies,4.00,False
School of Computing,Nanyang Technological University,CS2055,Organisational Communication,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Nanyang Technological University,IE2108,DATA STRUCTURES & ALGORITHMS IN PYTHON,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Nanyang Technological University,CZ4001,Virtual and Augmented Reality,3.00,CS4240,Interaction Design for Virtual,4.00,False
School of Computing,Nanyang Technological University,MH4510,Statistical Learning and Data Mining,3.00,IT3011,Introduction to Machine Learni,4.00,False
School of Computing,Nanyang Technological University,CZ4034,Information Retrieval,3.00,CS3245,Information Retrieval,4.00,False
School of Computing,Nanyang Technological University,BC3402,FINANCIAL SERVICE PROCESSES & ANALYTICS,3.00,IS4228,Information Technologies in Fi,4.00,False
School of Computing,Nanyang Technological University,CS4022,Social Media Mining,3.00,CS4242,Social Media Computing,4.00,False
School of Computing,Nanyang Technological University,CZ2004,Human Computer Interaction,3.00,CS3240,Interaction Design,4.00,False
School of Computing,Nanyang Technological University,MH4101,Algorithms and Computing I,3.00,CS1010S,Programming Methodology,4.00,True
School of Computing,Nanyang Technological University,CZ4062,COMPUTER SECURITY,3.00,CS3235,Computer Security,4.00,False
School of Computing,Nanyang Technological University,CZ4023,Advanced Computer Networks,3.00,CS5229,Advanced Computer Networks,4.00,False
School of Computing,Nanyang Technological University,MH3700,Numerical Analysis I,3.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Nanyang Technological University,MH1300,FOUNDATIONS OF MATHEMATICS,4.00,CS1231,Discrete Structures,4.00,True
School of Computing,Nanyang Technological University,CE3005,Computer Networks,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Nanyang Technological University,CZ2006,Software Engineering,3.00,CS2103,Software Engineering,4.00,False
School of Computing,Nanyang Technological University,SC3000,Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Nanyang Technological University,SC4023,Big Data Management,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Nanyang Technological University,SC4000,MACHINE LEARNING,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Nanyang Technological University,MA1008,Introduction to Computational Thinking,3.00,GEI1000,Computational Thinking,4.00,True
School of Computing,Nanyang Technological University,EE4228,INTELLIGENT SYSTEMS DESIGN,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Nanyang Technological University,BF2223,FINTECH IN INVESTMENT MGT,2.00,IS4303,IT-mediated financial solution,4.00,False
School of Computing,Nanyang Technological University,BF3223,BLOCKCHAIN & AI IN FINANCE,2.00,IS4302,Blockchain and Distributed Led,4.00,False
School of Computing,Nanyang Technological University,CZ2405/CS2405,DATA MINING,3.00,CS3245,Information Retrieval,4.00,False
School of Computing,Nanyang Technological University,EE3017,COMPUTER COMMUNICATIONS,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Nanyang Technological University,CH2107,Introduction to Computational Thinking,3.00,GEI1000,Computational Thinking,4.00,True
School of Computing,Nanyang Technological University,HE4031,Big Data: Applications in Economic and Financial Analysis,4.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Nanyang Technological University,BC3410,FINANCIAL SERVICE PROCESSES & ANALYTICS,3.00,IS4303,IT-mediated financial solution,4.00,False
School of Computing,Nanyang Technological University,MS1008,Introduction to Computational Thinking,3.00,GEI1000,Computational Thinking,4.00,True
School of Computing,Nanyang Technological University,BG2211,INTRODUCTION TO COMPUTATIONAL THINKING,3.00,GEI1000,Computational Thinking,4.00,True
School of Computing,Nanyang Technological University,IE4727,Web Application Design,3.00,CS3226,Web Programming and Applicatio,4.00,False
School of Computing,Nanyang Technological University,EE2008,Data Structures and Algorithms,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Nanyang Technological University,CZ2005,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Nanyang Technological University,CZ2003,Computer Graphics and Visualisation,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Nanyang Technological University,BU5302,Law of Intellectual Property & New Media,3.00,IS4233,Legal Aspects of Information T,4.00,False
School of Computing,Nanyang Technological University,BR2211,Financial and Risk Analytics I,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Nanyang Technological University,CZ2405,DATA MINING,3.00,BT4222,Mining Web Data for Business I,,False
School of Computing,Nanyang Technological University,MH1403,Algorithms and Computing I,3.00,CS1010S,Programming Methodology,4.00,True
School of Computing,Nanyang Technological University,MH4510,Statistical Learning and Data Mining,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Nanyang Technological University,EE4717,Web Application Design,3.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,Nanyang Technological University,EE4483,Artificial Intelligence and Data Mining,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Nanyang Technological University,CH4244,Numerical Methods and Data Analytics,3.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Nanyang Technological University,CZ4071,Network Science,3.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,Nanyang Technological University,DM8001,Web Design,3.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,Nanyang Technological University,DM3000,Web Design,3.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,Nanyang Technological University,BA3203,Actuarial Aspects of Asset Valuation,3.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Nanyang Technological University,BU8642,Leadership in the 21st Century,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Nanyang Technological University,AB0602,Communication Management Strategies,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Nanyang Technological University,CS4022,Social Media Mining,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Nanyang Technological University,ET9122,E-STARTUPS & SOCIAL MEDIA STRATEGIES,3.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,Nanyang Technological University,CZ4021,Pervasive Networks,3.00,CS4222,Wireless Networking,4.00,False
School of Computing,Nanyang Technological University,IM3003,Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Nanyang Technological University,EE4268,Robotics and Automation,3.00,CS4278,Intelligent Robots: Algorithms,4.00,False
School of Computing,Nanyang Technological University,BF2221,Derivative Securities and Hedging Strategies,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Nanyang Technological University,BF3216,FIXED INCOME SECURITIES,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Nanyang Technological University,MU4518,Simulation Techniques in Finance,4.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Nanyang Technological University,BF3220,Portfolio Management and Analysis,3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Nanyang Technological University,BF3220,Portfolio Management and Analysis,3.00,IS4226,Systematic Trading Strategies,4.00,False
School of Computing,Nanyang Technological University,BU5201,Business Finance,3.00,IS4226,Systematic Trading Strategies,4.00,False
School of Computing,Nanyang Technological University,BF2229,"Global Financial Markets and Management""",3.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,Nanyang Technological University,BC2406,Analytics: Visual and Predictive Techniques,4.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Nanyang Technological University,BC2402,Designing and Developing Databases,4.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Nanyang Technological University,BF3216,FIXED INCOME SECURITIES,3.00,IS4226,Systematic Trading Strategies,4.00,False
School of Computing,Nanyang Technological University,BF2213,Introduction to Compliance,4.00,IS4234,"Governance, Regulation, and Co",4.00,False
School of Computing,Nanyang Technological University,ET5122,E-STARTUPS AND SOCIAL MEDIA STRATEGIES,3.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,Nanyang Technological University,AB5102,FORENSIC ACCOUNTING & FRAUD INVESTIGATION,3.00,BT4012,Fraud Analytics,4.00,False
School of Computing,Nanyang Technological University,CZ/CE4041,Machine learning,3.00,IT3011,Introduction to Machine Learni,4.00,False
School of Computing,Sungkyunkwan University,NIL,Introduction to Machine Learning,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Sungkyunkwan University,NIL,Digital Marketing,3.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,"Ewha Women's University,Seoul",36339,Computer Programming and Lab,3.00,CS1010,Programming Methodology,4.00,False
School of Computing,"Ewha Women's University,Seoul",COM SCI 38403,Python Programming & Lab,3.00,CS1010S,Programming Methodology,4.00,False
School of Computing,Korea University,COSE 362,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Korea University,KECE443,Object-Oriented Programming and Laboratory,3.00,CS2030,Programming Methodology II,4.00,False
School of Computing,Korea University,COSE 213,Data Structures,3.00,CS2040C,Data Structures and Algorithms,4.00,False
School of Computing,Korea University,COSE341,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Korea University,COSE101,Computer Programming I,3.00,CS1010E,Programming Methodology,4.00,True
School of Computing,Korea University,BUSS 216,Business Analytics I (English),3.00,BT1101,Introduction to Business Analy,4.00,True
School of Computing,Korea University,COSE461,NATURAL LANGUAGE PROCESSING,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Korea University,COSE215,THEORY OF COMPUTATION,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,Korea University,COSE331,COMPUTER GRAPHICS,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Korea University,COSE212,PROGRAMMING LANGUAGES,3.00,CS2104,Programming Language Concepts,4.00,False
School of Computing,Korea University,BNCS411,INTRODUCTION TO BRAIN AND MACHINE LEARNING,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Korea University,BUSS475,Internet Marketing,3.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,Korea University,COSE389,ENTREPRENEURSHIP & LEADERSHIP,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Korea University,COSE371,Databases,3.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,Korea University,COSE474,Deep Learning,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,Korea University,KECE345,""" MACHINE LEARNING AND INTELLIGENCE FOR ELECTRICAL ENGINEERS(English)""",3.00,CS3244,Machine Learning,4.00,False
School of Computing,Korea University,BUSS217,Business Analytics II,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Korea University,KECE421,INFORMATION AND CODING THEORY,3.00,CS3236,Introduction to Information Th,4.00,False
School of Computing,Korea University,COSE214,ALORITHMS,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Korea University,COSE361,Artificial Intelligence (English),3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Korea University,COSE211,Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,False
School of Computing,Korea University,COSE 342,Computer Network,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Korea University,BUSS317,Social Media Analytics,3.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,Korea University,BUSS215,INTRODUCTION TO MANAGEMENT INFORMATION SYSTEMS(English),3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Korea University,BUSS316,Operations Analytics (English),3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Korea University,SMRT336,AI Security II (English),3.00,IS4246,Smart Systems and AI Governanc,4.00,False
School of Computing,Korea University,STAT346,"Statistical Data Science I (English)""",3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Korea University,BUSS305,"Artificial Intelligence for Business (English)""",3.00,IS4246,Smart Systems and AI Governanc,4.00,False
School of Computing,Korea University,KHPM410,Data Science in Healthcare,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Korea University,COSE432,HUMAN COMPUTER INTERACTION,3.00,CS3240,Interaction Design,4.00,False
School of Computing,Korea University,COSE342,Computer Network,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Korea University,BUSS317,Social Media Analytics,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Korea University,BUSS410,Technological Innovation Management: A Pre-requisite for Successful Entrepreneurship,3.00,IS4261,Designing AI-driven Business I,4.00,False
School of Computing,Korea University,COSE442,Wireless Communications,3.00,CS4222,Wireless Networking,4.00,False
School of Computing,Korea University,COSE436,Interactive Visualization,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Korea University,KECE470,Pattern Recognition,3.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS473,Introduction to Social Computing,3.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS376,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,IE566,Human-Computer Interaction : Theory and Design,3.00,CS3240,Interaction Design,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,COE207,Introduction to Entrepreneurship and Startup companies,3.00,IS3251,Principles of Technology Entre,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS311,Computer Organization,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,MSB351,Technology Based Entrepreneurship,3.00,IS3251,Principles of Technology Entre,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS360,Introduction to Database,3.00,CS2102,Database Systems,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS570,Artificial Intelligence and Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,MSB458,Web Technologies and Business Strategies,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS350,Introduction to software engineering,3.00,CS2103,Software Engineering,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS442,"Mobile Computing, Networking & Applications",3.00,IS4151,AIoT Solutions and Development,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS341,introduction to Computer Network,4.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS330,Operating System and Lab,4.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,KSE521,Business Intelligence,3.00,IS4240,Business Intelligence Systems,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS500,Design and Analysis of Algorithm,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS457,Web-based Software Development,3.00,CS3226,Web Programming and Applicatio,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS448,Introduction to Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS206,Data Structure,3.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,EE324,Network Programming,3.00,CS3103,Computer Networks Practice,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS320,Programming Language,3.00,CS2104,Programming Language Concepts,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,MSB451,Venture Formation Practice,3.00,IS3251,Principles of Technology Entre,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,EE214,Machine Learning Basics and Practices,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS402,Introduction to Logic for Computer Science,3.00,CS4269,Fundamentals of Logic in Compu,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS360,Introduction to Database,3.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS475,Machine Learning for Natural Language Processing,3.00,CS4248,Natural Language Processing,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,MAS456,Statistical Methods with Computer,3.00,BT4222,Mining Web Data for Business I,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,BTM204,Technology Management,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS443,Distributed Algorithms and Systems,3.00,CS4231,Parallel and Distributed Algor,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS376,Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS470,Introduction to Artificial Intelligence,3.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,BTM408,Economics of Technology and Innovation,3.00,IS3251,Principles of Technology Entre,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS376,Machine Learning,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,IE343,Statistical Machine Learning,3.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS484,Introduction to Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS348,Introduction to Information Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,IE343,Statistical Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS576,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS485,Machine Learning for Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS371,Introduction to Deep Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,EE412,Foundation of Big Data Analytics,3.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS492,"Special Topics in Computer Science<Parallel Computing>""",3.00,CS4231,Parallel and Distributed Algor,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,EE415,"Operating Systems and System Programming for Electrical Engineering""",3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,BTM200,Introduction to Business Management,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,BTM403,Innovation Case Study,3.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS380,Introduction to Computer Graphics,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS431,Concurrent Programming,3.00,CS3210,Parallel Computing,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,CS470,Introduction to Artificial Intelligence,3.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,Korea Advanced Institute of Science and Technology,MSB452,Business Models,3.00,IS4261,Designing AI-driven Business I,4.00,False
