Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
NUS Business School,Vienna University of Economics and Business,2177,SUSTAINABLE FINANCE,6.00,FIN4720,Sustainability and Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,1128,SUSTAINABLE LOGISTICS,6.00,DOS3714,Sustainable Operations Managem,4.00,True
NUS Business School,Vienna University of Economics and Business,1023,SUSTAINABLE LOGISTICS,6.00,DOS3714,Sustainable Operations Managem,4.00,True
NUS Business School,Vienna University of Economics and Business,6243,CUSTOMER JOURNEY MANAGEMENT,6.00,MKT4723,Customer Experience Management,4.00,True
NUS Business School,Vienna University of Economics and Business,1966,CROSS-BORDER EQUITY VALUATION,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,5870,PERSONAL SELLING & SALES MANAGEMENT,6.00,MKT4722,Personal Selling & Sales Manag,4.00,True
NUS Business School,Vienna University of Economics and Business,5461,INTERNATIONAL EQUITY VALUATION AND ANALYSIS,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,1221,COURSE V - SERVICE VALUATION,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,2487,CUSTOMER JOURNEY MANAGEMENT,6.00,MKT4723,Customer Experience Management,4.00,True
NUS Business School,Vienna University of Economics and Business,4666,MONETARY POLICY IN THE US AND THE EU,6.00,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,Vienna University of Economics and Business,1819,INTERNATIONAL FINANCIAL MANAGEMENT,6.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Vienna University of Economics and Business,6493,COURSE III - CHANGE MANAGEMENT METHODS AND TOOLS,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Vienna University of Economics and Business,2189,INTERNATIONAL RETAILING AND SALES,6.00,MKT4722,Personal Selling & Sales Manag,4.00,True
NUS Business School,Vienna University of Economics and Business,1876,GAME THEORY I: STRATEGIC BEHAVIOR,6.00,BSE3711,Strategic Thinking: Economic A,4.00,True
NUS Business School,Vienna University of Economics and Business,1789,CORPORATE FINANCE: PRINCIPLES & PRACTICE,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,0628,COURSE V - COMPANY VALUATION AND CAPITAL BUDGETING,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,5458,MARKETING ANALYTICS SIMULATION,6.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,Vienna University of Economics and Business,1924,COURSE V – RISK MANAGEMENT AND INSURANCE,6.00,FIN3715,Risk and Insurance,4.00,True
NUS Business School,Vienna University of Economics and Business,1024,HUMANITARIAN LOGISTICS,6.00,DOS3761X,Topics in Operations & Supply,4.00,True
NUS Business School,Vienna University of Economics and Business,1364,SME - COURSE 3: INTERNATIONALIZATION & FOREX MANAGEMENT,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,0647,RESPONSIBLE GLOBAL LEADERSHIP,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Vienna University of Economics and Business,5752,COURSE IV – RISK MANAGEMENT,6.00,FIN3714,Financial Risk Management,4.00,True
NUS Business School,Vienna University of Economics and Business,5598,COURSE V - CORPORATE FINANCE: PRINCIPLES & PRACTICE,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,6474,"E2 SUSTAINABILITY, RESPONSIBILITY, AND INNOVATION",6.00,DOS3811,Technology and Business Innova,4.00,True
NUS Business School,Vienna University of Economics and Business,1534,INTERNATIONAL HUMAN RESOURCE MANAGEMENT,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Vienna University of Economics and Business,1623,INTERNATIONAL FIRMS AND FINANCIAL ENVIRONMENT,6.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Vienna University of Economics and Business,4989,HUMANITARIAN LOGISTICS,6.00,DOS3761X,Topics in Operations & Supply,4.00,True
NUS Business School,Vienna University of Economics and Business,4624,COURSE V - COMPANY VALUATION AND CAPITAL BUDGETING,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,5754,COURSE IV – RISK MANAGEMENT,6.00,FIN3714,Financial Risk Management,4.00,True
NUS Business School,Vienna University of Economics and Business,0624,STATISTICS FOR ECONOMICS AND SOCIAL SCIENCES WITH R,6.00,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,Vienna University of Economics and Business,1228,ADVANCED ECONOMIC POLICY,6.00,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,Vienna University of Economics and Business,4526,SAC - COURSE 5: RESPONSIBLE GLOBAL LEADERSHIP,6.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,Vienna University of Economics and Business,5662,PERSONAL SELLING AND SALES MANAGEMENT IN THE GLOBAL CONTEXT,6.00,MKT4722,Personal Selling & Sales Manag,4.00,True
NUS Business School,Vienna University of Economics and Business,1451,FINANCIAL MANAGEMENT,6.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,2295,CESEE ECONOMIC GROWTH IN A GLOBAL CONTEXT OF WAR IN UKRAINE,6.00,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,Vienna University of Economics and Business,6312,DIGITAL MARKETING AND SEO STRATEGY,6.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,Vienna University of Economics and Business,2128,GAME THEORY I: STRATEGIC BEHAVIOR,6.00,BSE3711,Strategic Thinking: Economic A,4.00,True
NUS Business School,Vienna University of Economics and Business,0519,COURSE V - ESTIMATING THE COST OF CAPITAL,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,0265,STATISTICS FOR ECONOMICS WITH R,6.00,BSE3703,Econometrics for Business I,4.00,True
NUS Business School,Vienna University of Economics and Business,1325,CUSTOMER RELATIONSHIP MANAGEMENT,6.00,MKT3716,Customer Relationship Manageme,4.00,True
NUS Business School,Vienna University of Economics and Business,4875,THE US AND EU FINANCIAL SYSTEMS - A COMPARATIVE ANALYSIS,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,1931,PERSONAL SELLING AND SALES MANAGEMENT IN THE GLOBAL CONTEXT,6.00,MKT4722,Personal Selling & Sales Manag,4.00,True
NUS Business School,Vienna University of Economics and Business,1893,RISK MANAGEMENT AND INSURANCE,6.00,FIN3715,Risk and Insurance,4.00,True
NUS Business School,Vienna University of Economics and Business,2176,GAME THEORY I: STRATEGIC BEHAVIOR,6.00,BSE3711,Strategic Thinking: Economic A,4.00,True
NUS Business School,Vienna University of Economics and Business,2289,MARKETING ANALYTICS,6.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,Vienna University of Economics and Business,6449,PREVENTION OF FINANCIAL CRIME: COMPLIANCE IN INTERNATIONAL BUSINESS,6.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Vienna University of Economics and Business,5675,BRAND MANAGEMENT,6.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Vienna University of Economics and Business,4478,MARKETING IN EMERGING MARKETS,6.00,MKT3761B,TIM: Marketing in Developing &,4.00,True
NUS Business School,Vienna University of Economics and Business,4521,MARKETING IN EMERGING MARKETS,6.00,MKT3761B,TIM: Marketing in Developing &,4.00,True
NUS Business School,Vienna University of Economics and Business,1553,E-BUSINESS,6.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,Universite Catholique De Louvain,LLSMS2006,ONLINE AND OFFLINE COMMUNICATION STRATEGIES,5.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Universite Catholique De Louvain,LLSMS2022,CUSTOMER RELATIONSHIP MANAGEMENT,5.00,MKT3716,Customer Relationship Manageme,4.00,True
NUS Business School,Universite Catholique De Louvain,LLSMS2223,PRINCIPLES OF BANKING REGULATION AND SUPERVISION,5.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,Universite Catholique De Louvain,LLSMS2101,MANAGEMENT ACCOUNTING,5.00,ACC2706,Managerial Accounting,4.00,True
NUS Business School,Universite Catholique De Louvain,LLSMS2029,INTERNATIONAL FINANCIAL MANAGEMENT,5.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Universite Catholique De Louvain,LLSMS2005,NEUROMARKETING AND EXPERIMENTAL APPROACH,5.00,MKT3761X,Topics in Marketing,4.00,True
NUS Business School,Universite Catholique De Louvain,LLSMS2061,CORPORATE STRATEGY IN EUROPE,5.00,BSP3701,Strategic Management,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS318,INTRODUCTION TO THEORETICAL FINANCE,5.00,FIN2704,Finance,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS517,MANAGING DIVERSITY AND MULTICULTURALITY,5.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS547,INTERNATIONAL HR,5.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS491,OMNICHANNEL & CUSTOMER RELATIONSHIP STRATEGIES,5.00,MKT3716,Customer Relationship Manageme,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS506,CAPITAL MARKET AND INVESTMENT BANKING,5.00,FIN4714,Valuation and Mergers & Acquis,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS440,APPLIED MARKETING ANALYTICS,5.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS494,MANAGING ERRORS IN ORGANISATIONS,5.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS424,ENTREPRENEURIAL FINANCE,5.00,FIN4717,Entrepreneurial Finance,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS472,INTERNATIONAL SUPPLY CHAINS,5.00,DOS3761X,Topics in Operations & Supply,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",ECONS528,"Financial Markets, Governance & Regulation",5.00,FIN3703,Financial Markets,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS420,ADVANCED ANALYTICS IN THE ERA OF BIG DATA,5.00,DBA3761X,Topics in Business Analytics,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS572,BANKING AND ASSET MANAGEMENT,5.00,FIN3713,Bank Management,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",ECONS513,BEHAVIOURAL ECONOMICS,5.00,BSE3712,Behavioural Economics,4.00,True
NUS Business School,"University of Brussels, Solvay Business School",GESTS442,VALUE-BASED PRICING STRATEGIES,5.00,MKT4811,Pricing Strategy,4.00,True
NUS Business School,York University,FINE3500,Behaviourial Finance,3.00,FIN3761X,Topics in Finance,4.00,True
NUS Business School,York University,ORGS4350,MANAGING CHANGE,3.00,MNO3711,Managing Change,4.00,True
NUS Business School,York University,MGMT4300,CORPORATE SOCIAL RESPONSIBILITY,3.00,MNO3714,Biz with a Social Conscience,4.00,True
NUS Business School,York University,MKTG4560,Digital Marketing,3.00,MKT3714,Digital Marketing,4.00,True
NUS Business School,York University,OMIS3020,Predictive Analytics,3.00,DBA3803,Predictive Analytics in Busine,4.00,True
NUS Business School,York University,OMIS3750,Project Management,3.00,DOS3713,Project Management,4.00,True
NUS Business School,York University,ORGS4200,Managing Human Resources,3.00,MNO3701,Human Capital Management,4.00,True
NUS Business School,York University,ORGS4560,Conflict & Negotiation,3.00,MNO3702,Negotiation and Conflict Mgt,4.00,True
NUS Business School,York University,ORGS4600,Diversity and Inclusion in Organizations,3.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,York University,PROP4800,Real Estate Development and Marketing,3.00,RE1701,Urban Land Use and Development,4.00,True
NUS Business School,York University,ENTR4700,Financing Growing Ventures,3.00,FIN4761A,SIF: Private Equity,4.00,True
NUS Business School,York University,ECON4050,Behavioral Economics Insights,3.00,BSE3712,Behavioural Economics,4.00,True
NUS Business School,York University,ENTR4950,MANAGING THE FAMILY ENTERPRISE,3.00,BSN3717,Family Business,4.00,True
NUS Business School,York University,ADMS3210,Consumer Behaviour,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,York University,ADMS3351,Operations Management,3.00,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,York University,FINE2000,INTRODUCTION TO FINANCE,3.00,FIN2704X,Finance,4.00,True
NUS Business School,York University,MKTG2030,MARKETING MANAGEMENT,3.00,MKT1705,Principles of Marketing,4.00,True
NUS Business School,York University,MKTG2030,MARKETING MANAGEMENT,3.00,MKT1705X,Principles of Marketing,4.00,True
NUS Business School,York University,OMIS4550,INVENTORY MANAGEMENT,3.00,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,York University,FINE2000,INTRODUCTION TO FINANCE,3.00,FIN2704,Finance,4.00,True
NUS Business School,York University,FINE3810,FIXED INCOME FUNDAMENTALS,3.00,FIN3717,Fixed Income Securities,4.00,True
NUS Business School,York University,ENTR4800,SOCIAL ENTREPRENEURSHIP,3.00,MNO3811,Social Entrepreneurship,4.00,True
NUS Business School,York University,MKTG4100,(STRATEGIC) MARKETING COMMUNICATIONS,3.00,MKT3718,Advertising & Promotion Manage,4.00,True
NUS Business School,York University,MKTG4550,BRAND MANAGEMENT,3.00,MKT3717,Product & Brand Management,4.00,True
NUS Business School,York University,OBIR2000,BEHAVIOURAL COMPONENTS OF ORGANISATION,3.00,MNO3703,Leading in the 21st Century,4.00,True
NUS Business School,York University,OMIS4000,MODELS & APPLICATIONS IN OPERATIONAL RESEARCH,3.00,DBA4811,Analytics for Consulting,4.00,True
NUS Business School,York University,ORGS4950,"LEADERS, HEROES AND CULTURE",3.00,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,York University,FINE3050,Personal Finance,3.00,FIN3719,Household Finance,4.00,True
NUS Business School,York University,FINE4060,Advanced Personal Finance: Retirement Income Models,3.00,FIN4722,Advanced Household Finance,4.00,True
NUS Business School,York University,SUST4300,Corporate Social Responsibility in a Global Context,3.00,MNO3714,Biz with a Social Conscience,4.00,True
NUS Business School,York University,FINE4800,"OPTIONS, FUTURES & OTHER DERIVATIVE SECURITIES",3.00,FIN3712,Options and Futures,4.00,True
NUS Business School,York University,FINE3200,INVESTMENTS,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,York University,FINE4400,INTERNATIONAL FINANCE,3.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,York University,INTL4400,STRATEGIC MANAGEMENT FOR INTERNATIONAL BUSINESS,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,York University,SGMT4010,MANAGEMENT OF THE BUSINESS ENTERPRISE,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,York University,SGMT3000,STRATEGIC MANAGEMENT,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,York University,FINE3100,FINANCIAL MANAGEMENT,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,York University,FINE4150,ADVANCED CORPORATE FINANCE,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,York University,ECON4210,Economic Forecasting & Analysis,3.00,DBA3803,Predictive Analytics in Busine,4.00,True
NUS Business School,York University,MKTG4150,CONSUMER BEHAVIOR,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,York University,MKTG3100,MARKETING RESEARCH,3.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,York University,INTL3000,STRATEGIC MANAGEMENT FOR INTERNATIONAL BUSINESS,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,York University,FINE4880,Financial Innovation & Impact Investing,3.00,FIN4715,Measuring Success in Philanthr,4.00,True
NUS Business School,University of Waterloo,MSCI211,ORGANIZATIONAL BEHAVIOUR,1.00,MNO1706,Organisational Behaviour,4.00,True
NUS Business School,University of Waterloo,ECON371,BUSINESS FINANCE 1,0.50,FIN2704,Finance,4.00,True
NUS Business School,University of Waterloo,ECON371,BUSINESS FINANCE 1,0.50,FIN2704X,Finance,4.00,True
NUS Business School,University of Waterloo,MSCI211,ORGANIZATIONAL BEHAVIOUR,1.00,MNO1706X,Organisational Behaviour,4.00,True
NUS Business School,University of Victoria,COM202,Financial Accounting I,1.50,ACC1701X,Accounting for Decision Makers,4.00,True
NUS Business School,University of Victoria,COM362,BUSINESS AND SUSTAINABILITY,1.50,DOS3714,Sustainable Operations Managem,4.00,True
NUS Business School,University of Victoria,COM317,Management Accounting I,1.50,ACC2706,Managerial Accounting,4.00,True
NUS Business School,University of Victoria,COM446,INVESTMENTS,1.50,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Victoria,ECON305,MONEY AND BANKING,1.50,FIN3713,Bank Management,4.00,True
NUS Business School,University of Victoria,COM321,ORGANIZATIONAL BEHAVIOUR,1.50,MNO3703,Leading in the 21st Century,4.00,True
NUS Business School,University of Victoria,COM351,MARKETING PRINCIPLES AND MANAGEMENT,1.50,MKT3701,Marketing Strategy: Analysis a,4.00,True
NUS Business School,University of Victoria,COM402,LEGAL ISSUES IN MANAGEMENT,1.50,MNO3761Z,Topics in Leadership and Human,4.00,True
NUS Business School,University of Victoria,COM410,LEADERSHIP STRATEGIES,1.50,MNO3761X,Topics in Leadership and Human,4.00,True
NUS Business School,University of Victoria,COM495,MARKETING COMMUNICATIONS,1.50,MKT3718,Advertising & Promotion Manage,4.00,True
NUS Business School,University of Victoria,ECON454,THEORY OF CORPORATE FINANCE,1.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Victoria,COM445,CORPORATE FINANCE,1.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Victoria,IB301,INTERNATIONAL ENVIRONMENT OF BUSINESS,1.50,MNO3761Y,Topics in Leadership and Human,4.00,True
NUS Business School,University of Victoria,COM371,MANAGEMENT FINANCE,1.50,FIN2704X,Finance,4.00,True
NUS Business School,University of Victoria,ECON413,Economics of Firm Strategy,1.50,BSE3761X,Topics in Business Economics,4.00,True
NUS Business School,University of Victoria,ECON405B,International Monetary Theory and Policy,1.50,BSE4761A,Seminars in Business Economics,4.00,True
NUS Business School,University of Victoria,COM240,MANAGEMENT FINANCE,1.50,FIN2704X,Finance,4.00,True
NUS Business School,University of Victoria,COM250,FUNDAMENTALS OF MARKETING,1.50,MKT1705,Principles of Marketing,4.00,True
NUS Business School,University of Victoria,COM250,FUNDAMENTALS OF MARKETING,1.50,MKT1705X,Principles of Marketing,4.00,True
NUS Business School,University of Victoria,COM341,OPERATIONS MANAGEMENT,1.50,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,University of Victoria,COM371,MANAGEMENT FINANCE,1.50,FIN2704,Finance,4.00,True
NUS Business School,University of Victoria,COM240,MANAGEMENT FINANCE,1.50,FIN2704,Finance,4.00,True
NUS Business School,University of Victoria,COM400,STRATEGIC MANAGEMENT,1.50,BSP3701,Strategic Management,4.00,True
NUS Business School,University of Victoria,COM361,International Business,1.50,FIN3711,International Financial Mgt,4.00,True
NUS Business School,University of Toronto,RSM437,INTERNATIONAL FINANCE,0.50,FIN3711,International Financial Mgt,4.00,True
NUS Business School,University of Toronto,RSM230,FINANCIAL MARKETS,0.50,FIN3703,Financial Markets,4.00,True
NUS Business School,University of Toronto,MGFC50,INTERNATIONAL FINANCIAL MANAGEMENT,0.50,FIN3711,International Financial Mgt,4.00,True
NUS Business School,University of Toronto,MGFC10,INTERMEDIATE FINANCE,0.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Toronto,MGFC10H3,INTERMEDIATE FINANCE,0.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Toronto,RSM330,INVESTMENTS,0.50,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Toronto,MGT330,INVESTMENTS,0.50,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Toronto,MGTD75,INVESTMENTS,0.50,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Toronto,MGFD10,INVESTMENTS,0.50,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,University of Toronto,MGT455,CONSUMER BEHAVIOR,0.50,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,University of Toronto,MGMC02,CONSUMER BEHAVIOUR,0.50,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,University of Toronto,IRE260H1,ORGANIZATIONAL BEHAVIOUR,4.00,MNO3703,Leading in the 21st Century,4.00,True
NUS Business School,University of Toronto,RSM432,RISK MANAGEMENT FOR FINANCIAL MANAGERS,0.50,FIN3714,Financial Risk Management,4.00,True
NUS Business School,University of Toronto,MGFD30,RISK MANAGEMENT,0.50,FIN3714,Financial Risk Management,4.00,True
NUS Business School,University of Toronto,MGT438,FUTURES AND OPTIONS MARKETS,0.50,FIN3712,Options and Futures,4.00,True
NUS Business School,University of Toronto,MGFC30,INTRODUCTION TO DERIVATIVES MARKETS,0.50,FIN3712,Options and Futures,4.00,True
NUS Business School,University of Toronto,MGFC30H3,INTRODUCTION TO DERIVATIVES MARKETS,0.50,FIN3712,Options and Futures,4.00,True
NUS Business School,University of Toronto,RSM435H1,FUTURES & OPTIONS,0.50,FIN3712,Options and Futures,4.00,True
NUS Business School,University of Toronto,RSM351H1,MARKETING MANAGEMENT,0.50,MKT3701,Marketing Strategy: Analysis a,4.00,True
NUS Business School,University of Toronto,RSM458H1,BRANDING STRATEGY,0.50,MKT3719,Branding Strategy,4.00,True
NUS Business School,University of Toronto,MGMB01,MARKETING MANAGEMENT,0.50,MKT3701,Marketing Strategy: Analysis a,4.00,True
NUS Business School,University of Toronto,RSM251,MARKETING MANAGEMENT,0.50,MKT3701,Marketing Strategy: Analysis a,4.00,True
NUS Business School,University of Toronto,MGMC01,MARKET RESEARCH,0.50,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,University of Toronto,MGT453,MARKETING RESEARCH,0.50,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,University of Toronto,RSM458,BRANDING STRATEGY,0.50,MKT3719,Branding Strategy,4.00,True
NUS Business School,University of Toronto,MGIB02,INTERNATIONAL ORGANIZATIONAL BEHAVIOUR,0.50,MNO3703,Leading in the 21st Century,4.00,True
NUS Business School,University of Toronto,MGFB10,PRINCIPLES OF FINANCE,0.50,FIN2704X,Finance,4.00,True
NUS Business School,University of Toronto,ECO394,"Money, Banking and Financial Markets",0.50,FIN3761X,Topics in Finance,4.00,True
NUS Business School,University of Toronto,MGT352,PRINCIPLES OF MARKETING,0.50,MKT1705,Principles of Marketing,4.00,True
NUS Business School,University of Toronto,RSM250,PRINCIPLES OF MARKETING,0.50,MKT1705,Principles of Marketing,4.00,True
NUS Business School,University of Toronto,MGT352,PRINCIPLES OF MARKETING,0.50,MKT1705X,Principles of Marketing,4.00,True
NUS Business School,University of Toronto,RSM250,PRINCIPLES OF MARKETING,0.50,MKT1705X,Principles of Marketing,4.00,True
NUS Business School,University of Toronto,RSM270,OPERATIONS MANAGEMENT,0.50,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,University of Toronto,MGFB10,PRINCIPLES OF FINANCE,0.50,FIN2704,Finance,4.00,True
NUS Business School,University of Toronto,MGT262,INDIVIDUAL AND GROUP BEHAVIOUR IN ORGANIZATIONS,0.50,MNO3703,Leading in the 21st Century,4.00,True
NUS Business School,University of Toronto,RSM392,STRATEGIC MANAGEMENT,0.50,BSP3701,Strategic Management,4.00,True
NUS Business School,University of Toronto,MGSC01,CORPORATE STRATEGY,0.50,BSP3701,Strategic Management,4.00,True
NUS Business School,University of Toronto,MGT338,BUSINESS FINANCE,0.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Toronto,RSM333,INTRODUCTION TO CORPORATE FINANCE,0.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Toronto,MGT337,BUSINESS FINANCE,0.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Toronto,MGTC09,CORPORATE FINANCE,0.50,FIN3701,Corporate Finance,4.00,True
NUS Business School,University of Toronto,RSM430,FIXED INCOME SECURITIES,0.50,FIN3717,Fixed Income Securities,4.00,True
NUS Business School,University of Toronto,MGFC60,FINANCIAL STATEMENT ANALYSIS AND SECURITY VALUATION,0.50,FIN3720,Financial Statement Analysis,4.00,True
NUS Business School,University of Toronto,RSM435,FUTURES AND OPTIONS MARKETS,0.50,FIN3712,Options and Futures,4.00,True
NUS Business School,University of Toronto,MGT439,INTERNATIONAL FINANCE,0.50,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Simon Fraser University,BUS345,INTRODUCTION TO MARKETING RESEARCH,4.00,MKT3722,Research for Marketing Insight,4.00,True
NUS Business School,Simon Fraser University,BUS272,BEHAVIOUR IN ORGANIZATIONS,3.00,MNO1706X,Organisational Behaviour,4.00,True
NUS Business School,Simon Fraser University,BUS342,FOUNDATIONS OF ENTREPRENEURSHIP,3.00,BSN3702,New Venture Creation,4.00,True
NUS Business School,Simon Fraser University,BUS487,ORGANIZATIONAL DEVELOPMENT AND CHANGE MANAGEMENT,6.00,MNO3320,Managing Change,4.00,False
NUS Business School,Simon Fraser University,BUS314,RESOURCING NEW VENTURES,3.00,FIN4717,Entrepreneurial Finance,4.00,True
NUS Business School,Simon Fraser University,BUS413,CORPORATE FINANCE,4.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Simon Fraser University,BUS418,INTERNATIONAL FINANCIAL MANAGEMENT,3.00,FIN3711,International Financial Mgt,4.00,True
NUS Business School,Simon Fraser University,BUS315,INVESTMENTS,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,Simon Fraser University,BUS316,DERIVATIVE SECURITIES,3.00,FIN3712,Options and Futures,4.00,True
NUS Business School,Simon Fraser University,BUS473,OPERATIONS MANAGEMENT,4.00,DAO2703,Operations and Technology Mana,4.00,True
NUS Business School,Simon Fraser University,BUS343,INTRODUCTION TO MARKETING,3.00,MKT1705,Principles of Marketing,4.00,True
NUS Business School,Simon Fraser University,BUS343,INTRODUCTION TO MARKETING,3.00,MKT1705X,Principles of Marketing,4.00,True
NUS Business School,Simon Fraser University,BUS272,BEHAVIOUR IN ORGANIZATIONS,3.00,MNO1706,Organisational Behaviour,4.00,True
NUS Business School,Simon Fraser University,BUS312,INTRODUCTION TO FINANCE,4.00,FIN2704,Finance,4.00,True
NUS Business School,Simon Fraser University,BUS312,INTRODUCTION TO FINANCE,4.00,FIN2704X,Finance,4.00,True
NUS Business School,Simon Fraser University,BUS485,NEGOTIATIONS AND CONFLICT MANAGEMENT,3.00,MNO3702,Negotiation and Conflict Mgt,4.00,True
NUS Business School,Simon Fraser University,BUS478,STRATEGY,3.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Simon Fraser University,BUS340,INTERNATIONAL BUSINESS STRATEGY,4.00,BSP3701,Strategic Management,4.00,True
NUS Business School,Simon Fraser University,BUS444,BUSINESS TO BUSINESS MARKETING,3.00,MKT3715,Business-to-Business Marketing,4.00,True
NUS Business School,Simon Fraser University,BUS347,CONSUMER BEHAVIOUR,3.00,MKT3702,Consumer Behaviour,4.00,True
NUS Business School,Queen's University at Kingston,COMM322,ADVANCED CORPORATE FINANCE,3.00,FIN3701,Corporate Finance,4.00,True
NUS Business School,Queen's University at Kingston,COMM411,FINANCIAL STATEMENT ANALYSIS AND VALUATION,3.00,FIN3720,Financial Statement Analysis,4.00,True
NUS Business School,Queen's University at Kingston,COMM324,INVESTMENTS & PORTFOLIO MANAGEMENT,3.00,FIN3702,Investment Analysis and Portfo,4.00,True
NUS Business School,Queen's University at Kingston,COMM339,CHANNELS AND INTERNET MARKETING,3.00,MKT3714,Digital Marketing,4.00,True
